"subjectId","expId","room_setup","img","stimulus","is_old","repeated","is_mismatch","trials.thisTrialN","recognition_response.keys","recognition_response.rt","trial_type","correct.recog","old_new_rsp"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-tiger02.png","/isoluminant_stim/main_task/animate/animate-tiger02.png",FALSE,FALSE,FALSE,0,1,1.02909385000021,FALSE,FALSE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-wafflemaker.png","/isoluminant_stim/main_task/inanimate/inanimate-wafflemaker.png",TRUE,FALSE,TRUE,1,1,1.16441930099973,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-fish-angelfish.png","/isoluminant_stim/main_task/animate/animate-fish-angelfish.png",FALSE,FALSE,FALSE,3,2,0.973731237998436,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/preexposure/soap02a.png","/isoluminant_stim/preexposure/soap02a.png",TRUE,FALSE,FALSE,4,1,1.27927681499932,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-grasshopper.png","/isoluminant_stim/main_task/animate/animate-grasshopper.png",TRUE,FALSE,TRUE,5,2,1.10595766699953,TRUE,FALSE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-kiwi03.png","/isoluminant_stim/main_task/inanimate/inanimate-kiwi03.png",FALSE,FALSE,FALSE,6,2,0.863188990999333,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/preexposure/rainboot.png","/isoluminant_stim/preexposure/rainboot.png",TRUE,FALSE,FALSE,7,1,1.31423015399923,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-rooster.png","/isoluminant_stim/main_task/animate/animate-rooster.png",FALSE,FALSE,FALSE,8,2,0.943190817000868,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/preexposure/litterbox.png","/isoluminant_stim/preexposure/litterbox.png",TRUE,FALSE,FALSE,9,2,0.947377219001282,TRUE,FALSE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-rhinoceros.png","/isoluminant_stim/main_task/animate/animate-rhinoceros.png",TRUE,FALSE,TRUE,10,1,0.716140729000472,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-thumbtack02b.png","/isoluminant_stim/main_task/inanimate/inanimate-thumbtack02b.png",TRUE,FALSE,TRUE,11,1,1.03741400599938,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-owl.png","/isoluminant_stim/main_task/animate/animate-owl.png",FALSE,FALSE,FALSE,12,2,0.877000423999561,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-calendar.png","/isoluminant_stim/main_task/inanimate/inanimate-calendar.png",TRUE,FALSE,TRUE,13,1,0.857019057000798,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-bumble bee.png","/isoluminant_stim/main_task/animate/animate-bumble bee.png",TRUE,FALSE,TRUE,14,1,1.08753792300013,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-firehydrant.png","/isoluminant_stim/main_task/inanimate/inanimate-firehydrant.png",TRUE,FALSE,TRUE,15,1,0.931771977000608,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-chimpanzee.png","/isoluminant_stim/main_task/animate/animate-chimpanzee.png",FALSE,FALSE,FALSE,16,1,0.938488588000837,FALSE,FALSE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-chiliflake.png","/isoluminant_stim/main_task/inanimate/inanimate-chiliflake.png",FALSE,FALSE,FALSE,17,2,0.980333835001147,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-bowtie.png","/isoluminant_stim/main_task/inanimate/inanimate-bowtie.png",FALSE,FALSE,FALSE,18,2,0.864469447000374,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-aardvark.png","/isoluminant_stim/main_task/animate/animate-aardvark.png",TRUE,FALSE,TRUE,19,2,0.921137694000208,TRUE,FALSE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-tern.png","/isoluminant_stim/main_task/animate/animate-tern.png",FALSE,FALSE,FALSE,20,2,0.995832307000455,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/preexposure/toyanimal01.png","/isoluminant_stim/preexposure/toyanimal01.png",TRUE,FALSE,FALSE,21,2,1.07754653499978,TRUE,FALSE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-whale.png","/isoluminant_stim/main_task/animate/animate-whale.png",FALSE,FALSE,FALSE,22,2,1.37124655200023,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-fly.png","/isoluminant_stim/main_task/animate/animate-fly.png",TRUE,FALSE,TRUE,23,1,0.883052880999458,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-volleyball.png","/isoluminant_stim/main_task/inanimate/inanimate-volleyball.png",FALSE,FALSE,FALSE,24,2,0.834900646999813,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/preexposure/moon.png","/isoluminant_stim/preexposure/moon.png",TRUE,FALSE,FALSE,25,1,1.04587469900071,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-siamesecat.png","/isoluminant_stim/main_task/animate/animate-siamesecat.png",TRUE,FALSE,TRUE,26,1,0.942151983999793,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-bag.png","/isoluminant_stim/main_task/inanimate/inanimate-bag.png",TRUE,FALSE,TRUE,27,1,0.84700161499859,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-clock01b.png","/isoluminant_stim/main_task/inanimate/inanimate-clock01b.png",FALSE,FALSE,FALSE,28,2,0.818973378998635,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-cormorant.png","/isoluminant_stim/main_task/animate/animate-cormorant.png",FALSE,FALSE,FALSE,29,2,1.10051819499859,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-zebra.png","/isoluminant_stim/main_task/animate/animate-zebra.png",FALSE,FALSE,FALSE,30,2,0.958128845000829,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-flipflop01b.png","/isoluminant_stim/main_task/inanimate/inanimate-flipflop01b.png",FALSE,FALSE,FALSE,31,2,1.08968815200024,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-walrus1.png","/isoluminant_stim/main_task/animate/animate-walrus1.png",TRUE,FALSE,TRUE,32,1,0.777241575999142,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-garlic01a.png","/isoluminant_stim/main_task/inanimate/inanimate-garlic01a.png",TRUE,FALSE,TRUE,33,1,0.879083632999027,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-avocado.png","/isoluminant_stim/main_task/inanimate/inanimate-avocado.png",FALSE,FALSE,FALSE,34,2,1.1542524230008,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-accordion01.png","/isoluminant_stim/main_task/inanimate/inanimate-accordion01.png",FALSE,FALSE,FALSE,35,2,0.943115351001325,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/preexposure/tarantula.png","/isoluminant_stim/preexposure/tarantula.png",TRUE,FALSE,FALSE,37,2,0.869955113001197,TRUE,FALSE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-swallow.png","/isoluminant_stim/main_task/animate/animate-swallow.png",FALSE,FALSE,FALSE,38,2,0.897925502000362,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-sapsucker.png","/isoluminant_stim/main_task/animate/animate-sapsucker.png",FALSE,FALSE,FALSE,39,2,0.964376437999817,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-cockroach.png","/isoluminant_stim/main_task/animate/animate-cockroach.png",TRUE,FALSE,TRUE,40,1,0.957235535999644,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-hoofed-reindeer.png","/isoluminant_stim/main_task/animate/animate-hoofed-reindeer.png",FALSE,FALSE,FALSE,41,2,0.922188636999636,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-doorknob.png","/isoluminant_stim/main_task/inanimate/inanimate-doorknob.png",FALSE,FALSE,FALSE,42,2,0.806230070000311,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-electricrazor.png","/isoluminant_stim/main_task/inanimate/inanimate-electricrazor.png",TRUE,FALSE,TRUE,43,1,1.01432419699995,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-duck01.png","/isoluminant_stim/main_task/animate/animate-duck01.png",TRUE,FALSE,TRUE,44,2,0.794594046999919,TRUE,FALSE,"new"
"MPE101","imm","1","/isoluminant_stim/preexposure/pot01.png","/isoluminant_stim/preexposure/pot01.png",TRUE,FALSE,FALSE,45,2,0.903177710000818,TRUE,FALSE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-bikehelmet.png","/isoluminant_stim/main_task/inanimate/inanimate-bikehelmet.png",FALSE,FALSE,FALSE,46,2,0.983349023999836,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-cabbage.png","/isoluminant_stim/main_task/inanimate/inanimate-cabbage.png",FALSE,FALSE,FALSE,47,2,1.4345851979997,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-helmet.png","/isoluminant_stim/main_task/inanimate/inanimate-helmet.png",TRUE,FALSE,TRUE,48,1,0.893759849999697,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/preexposure/footballhelmet.png","/isoluminant_stim/preexposure/footballhelmet.png",TRUE,FALSE,FALSE,49,2,0.809358970000176,TRUE,FALSE,"new"
"MPE101","imm","1","/isoluminant_stim/preexposure/oyster02.png","/isoluminant_stim/preexposure/oyster02.png",TRUE,FALSE,FALSE,50,1,1.26603635799984,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-firealarm.png","/isoluminant_stim/main_task/inanimate/inanimate-firealarm.png",FALSE,FALSE,FALSE,51,2,1.2366010400001,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-bowlingball.png","/isoluminant_stim/main_task/inanimate/inanimate-bowlingball.png",FALSE,FALSE,FALSE,52,2,1.10803035500066,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-manatee.png","/isoluminant_stim/main_task/animate/animate-manatee.png",TRUE,FALSE,TRUE,53,1,0.958443931000147,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-spider.png","/isoluminant_stim/main_task/animate/animate-spider.png",TRUE,FALSE,TRUE,54,1,1.02722843699848,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-orangutan.png","/isoluminant_stim/main_task/animate/animate-orangutan.png",TRUE,FALSE,TRUE,55,1,0.993651733000661,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-tortoise01.png","/isoluminant_stim/main_task/animate/animate-tortoise01.png",FALSE,FALSE,FALSE,56,2,1.31497222600046,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-bowlofcereal.png","/isoluminant_stim/main_task/inanimate/inanimate-bowlofcereal.png",FALSE,FALSE,FALSE,57,2,0.9805502170002,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-dromedary.png","/isoluminant_stim/main_task/animate/animate-dromedary.png",TRUE,FALSE,TRUE,58,1,0.948751133999394,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-wateringcan.png","/isoluminant_stim/main_task/inanimate/inanimate-wateringcan.png",FALSE,FALSE,FALSE,59,2,0.84974089699972,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-cauliflower01.png","/isoluminant_stim/main_task/inanimate/inanimate-cauliflower01.png",FALSE,FALSE,FALSE,60,2,1.23654827999962,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-antelope.png","/isoluminant_stim/main_task/animate/animate-antelope.png",FALSE,FALSE,FALSE,61,2,1.09987900899978,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-apple01.png","/isoluminant_stim/main_task/inanimate/inanimate-apple01.png",TRUE,FALSE,TRUE,62,1,0.886440588999903,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-watermelon02b.png","/isoluminant_stim/main_task/inanimate/inanimate-watermelon02b.png",FALSE,FALSE,FALSE,63,2,0.802264562000346,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-rat.png","/isoluminant_stim/main_task/animate/animate-rat.png",TRUE,FALSE,TRUE,64,1,0.969779042001392,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-campfire.png","/isoluminant_stim/main_task/inanimate/inanimate-campfire.png",TRUE,FALSE,TRUE,65,1,0.846068229000593,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-greathornowl.png","/isoluminant_stim/main_task/animate/animate-greathornowl.png",FALSE,FALSE,FALSE,66,1,1.31028708899976,FALSE,FALSE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-gorilla.png","/isoluminant_stim/main_task/animate/animate-gorilla.png",TRUE,FALSE,TRUE,67,1,1.04539196199948,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/preexposure/pizza.png","/isoluminant_stim/preexposure/pizza.png",TRUE,FALSE,FALSE,68,2,1.16198830299982,TRUE,FALSE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-bison.png","/isoluminant_stim/main_task/animate/animate-bison.png",FALSE,FALSE,FALSE,69,2,1.46254042699911,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-chest01.png","/isoluminant_stim/main_task/inanimate/inanimate-chest01.png",TRUE,FALSE,TRUE,71,2,1.44765247800024,TRUE,FALSE,"new"
"MPE101","imm","1","/isoluminant_stim/preexposure/motoroilbottle01.png","/isoluminant_stim/preexposure/motoroilbottle01.png",TRUE,FALSE,FALSE,72,2,1.13680223799929,TRUE,FALSE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-hose.png","/isoluminant_stim/main_task/inanimate/inanimate-hose.png",TRUE,FALSE,TRUE,73,1,1.05891824100036,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-camel.png","/isoluminant_stim/main_task/animate/animate-camel.png",TRUE,FALSE,TRUE,74,1,1.28096180299872,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/preexposure/measuringtape01.png","/isoluminant_stim/preexposure/measuringtape01.png",TRUE,FALSE,FALSE,76,1,1.44874048400015,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-centipede.png","/isoluminant_stim/main_task/animate/animate-centipede.png",FALSE,FALSE,FALSE,77,2,0.995648159998382,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-mantaray.png","/isoluminant_stim/main_task/animate/animate-mantaray.png",TRUE,FALSE,TRUE,78,2,0.955794321000212,TRUE,FALSE,"new"
"MPE101","imm","1","/isoluminant_stim/preexposure/mask02a.png","/isoluminant_stim/preexposure/mask02a.png",TRUE,FALSE,FALSE,79,1,1.55828410899994,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-lynx01.png","/isoluminant_stim/main_task/animate/animate-lynx01.png",FALSE,FALSE,FALSE,81,2,1.12092274499992,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-pingpongpaddle01a.png","/isoluminant_stim/main_task/inanimate/inanimate-pingpongpaddle01a.png",TRUE,FALSE,TRUE,82,1,1.2217930859988,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/preexposure/cocktailshrimp02.png","/isoluminant_stim/preexposure/cocktailshrimp02.png",TRUE,FALSE,FALSE,83,2,1.34354824099864,TRUE,FALSE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-palmier.png","/isoluminant_stim/main_task/inanimate/inanimate-palmier.png",FALSE,FALSE,FALSE,84,2,1.30466301200067,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-swan.png","/isoluminant_stim/main_task/animate/animate-swan.png",TRUE,FALSE,TRUE,85,1,0.957144336000056,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-barnowl.png","/isoluminant_stim/main_task/animate/animate-barnowl.png",FALSE,FALSE,FALSE,86,1,1.18354665900188,FALSE,FALSE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-hamster.png","/isoluminant_stim/main_task/animate/animate-hamster.png",TRUE,FALSE,TRUE,87,2,1.17984193600205,TRUE,FALSE,"new"
"MPE101","imm","1","/isoluminant_stim/preexposure/cantaloupe02.png","/isoluminant_stim/preexposure/cantaloupe02.png",TRUE,FALSE,FALSE,88,2,1.38892501100054,TRUE,FALSE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-tennisball01b.png","/isoluminant_stim/main_task/inanimate/inanimate-tennisball01b.png",FALSE,FALSE,FALSE,89,2,0.939525496996794,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/preexposure/toyanimal04.png","/isoluminant_stim/preexposure/toyanimal04.png",TRUE,FALSE,FALSE,90,1,1.17060672699881,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-basketball01.png","/isoluminant_stim/main_task/inanimate/inanimate-basketball01.png",FALSE,FALSE,FALSE,91,2,1.66971156,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-boxingglove01.png","/isoluminant_stim/main_task/inanimate/inanimate-boxingglove01.png",TRUE,FALSE,TRUE,93,1,0.842733319001127,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-saintbernard.png","/isoluminant_stim/main_task/animate/animate-saintbernard.png",FALSE,FALSE,FALSE,94,2,0.958004140000412,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-seagull.png","/isoluminant_stim/main_task/animate/animate-seagull.png",TRUE,FALSE,TRUE,95,2,1.23797807799929,TRUE,FALSE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-peach03.png","/isoluminant_stim/main_task/inanimate/inanimate-peach03.png",FALSE,FALSE,FALSE,96,2,1.2181825789994,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-cockatoo.png","/isoluminant_stim/main_task/animate/animate-cockatoo.png",TRUE,FALSE,TRUE,97,1,0.942043243998342,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-cannon.png","/isoluminant_stim/main_task/inanimate/inanimate-cannon.png",TRUE,FALSE,TRUE,99,1,0.971412447997864,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-duck.png","/isoluminant_stim/main_task/animate/animate-duck.png",FALSE,FALSE,FALSE,100,2,1.58770978300163,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/preexposure/pokerchips.png","/isoluminant_stim/preexposure/pokerchips.png",TRUE,FALSE,FALSE,101,2,1.05816854099976,TRUE,FALSE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-jeans01.png","/isoluminant_stim/main_task/inanimate/inanimate-jeans01.png",TRUE,FALSE,TRUE,102,2,1.03132885000014,TRUE,FALSE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-boxtrailer.png","/isoluminant_stim/main_task/inanimate/inanimate-boxtrailer.png",FALSE,FALSE,FALSE,103,2,0.836465144999238,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-laundrybasket01a.png","/isoluminant_stim/main_task/inanimate/inanimate-laundrybasket01a.png",TRUE,FALSE,TRUE,104,1,0.880202438002016,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-binder03a.png","/isoluminant_stim/main_task/inanimate/inanimate-binder03a.png",FALSE,FALSE,FALSE,105,2,1.03668646900041,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/preexposure/pecan03b.png","/isoluminant_stim/preexposure/pecan03b.png",TRUE,FALSE,FALSE,106,1,0.80875330300114,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-cake.png","/isoluminant_stim/main_task/inanimate/inanimate-cake.png",FALSE,FALSE,FALSE,107,2,0.83696665000025,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-fortunecookie.png","/isoluminant_stim/main_task/inanimate/inanimate-fortunecookie.png",TRUE,FALSE,TRUE,108,1,1.04532862300039,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-vulture.png","/isoluminant_stim/main_task/animate/animate-vulture.png",TRUE,FALSE,TRUE,109,1,1.56622602800053,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-doormat.png","/isoluminant_stim/main_task/inanimate/inanimate-doormat.png",TRUE,FALSE,TRUE,110,1,0.830899435000902,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-frisbee.png","/isoluminant_stim/main_task/inanimate/inanimate-frisbee.png",TRUE,FALSE,TRUE,111,1,0.942492302998289,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-fish-goldfish.png","/isoluminant_stim/main_task/animate/animate-fish-goldfish.png",FALSE,FALSE,FALSE,112,2,0.891187937002542,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-mushroom01.png","/isoluminant_stim/main_task/inanimate/inanimate-mushroom01.png",TRUE,FALSE,TRUE,113,1,1.38429486899986,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-toucan.png","/isoluminant_stim/main_task/animate/animate-toucan.png",FALSE,FALSE,FALSE,114,2,1.47893197900339,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/preexposure/makiroll.png","/isoluminant_stim/preexposure/makiroll.png",TRUE,FALSE,FALSE,115,2,0.867169185999956,TRUE,FALSE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-turtle.png","/isoluminant_stim/main_task/animate/animate-turtle.png",TRUE,FALSE,TRUE,116,1,0.903380132996972,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-onion.png","/isoluminant_stim/main_task/inanimate/inanimate-onion.png",FALSE,FALSE,FALSE,117,2,0.914335443001619,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-baseballglove.png","/isoluminant_stim/main_task/inanimate/inanimate-baseballglove.png",TRUE,FALSE,TRUE,118,1,0.905511531000229,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-frog2.png","/isoluminant_stim/main_task/animate/animate-frog2.png",TRUE,FALSE,TRUE,119,1,1.02498767499856,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-exitsign.png","/isoluminant_stim/main_task/inanimate/inanimate-exitsign.png",TRUE,FALSE,TRUE,121,1,1.04731000399988,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-icebucket.png","/isoluminant_stim/main_task/inanimate/inanimate-icebucket.png",TRUE,FALSE,TRUE,122,1,0.989079723000032,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-romainelettuce01a.png","/isoluminant_stim/main_task/inanimate/inanimate-romainelettuce01a.png",FALSE,FALSE,FALSE,123,1,1.3918933749992,FALSE,FALSE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-jellyfish.png","/isoluminant_stim/main_task/animate/animate-jellyfish.png",FALSE,FALSE,FALSE,124,2,0.892214473002241,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-donut.png","/isoluminant_stim/main_task/inanimate/inanimate-donut.png",FALSE,FALSE,FALSE,125,1,1.45591040299769,FALSE,FALSE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-camera01a.png","/isoluminant_stim/main_task/inanimate/inanimate-camera01a.png",TRUE,FALSE,TRUE,126,1,0.997131944001012,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-armadillo.png","/isoluminant_stim/main_task/animate/animate-armadillo.png",FALSE,FALSE,FALSE,127,2,1.10353743000087,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/preexposure/stuffedpuffin.png","/isoluminant_stim/preexposure/stuffedpuffin.png",TRUE,FALSE,FALSE,128,1,1.32218724999984,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-icecubetray02a.png","/isoluminant_stim/main_task/inanimate/inanimate-icecubetray02a.png",FALSE,FALSE,FALSE,129,2,1.08129822599949,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-buoy.png","/isoluminant_stim/main_task/inanimate/inanimate-buoy.png",FALSE,FALSE,FALSE,130,2,0.855107731000317,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-hoofed-moose1.png","/isoluminant_stim/main_task/animate/animate-hoofed-moose1.png",TRUE,FALSE,TRUE,131,1,1.11038766899946,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-tie01.png","/isoluminant_stim/main_task/inanimate/inanimate-tie01.png",TRUE,FALSE,TRUE,132,1,1.55198105100135,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/animate/animate-kangaroo.png","/isoluminant_stim/main_task/animate/animate-kangaroo.png",TRUE,FALSE,TRUE,133,1,1.02152514800036,TRUE,TRUE,"old"
"MPE101","imm","1","/isoluminant_stim/main_task/inanimate/inanimate-orange.png","/isoluminant_stim/main_task/inanimate/inanimate-orange.png",FALSE,FALSE,FALSE,134,2,1.00445263299844,FALSE,TRUE,"new"
"MPE101","imm","1","/isoluminant_stim/preexposure/rockinghorse.png","/isoluminant_stim/preexposure/rockinghorse.png",TRUE,FALSE,FALSE,135,2,0.880921749001573,TRUE,FALSE,"new"
